Row ID,OrderID,OrderDate,ShipDate,OrderPriority,ShipMode,CustomerName,Segment,City,State,Region,Product ID,Category,Sub-Category,ProductName,ProductContainer,Sales,Quantity,Discount,Profit,ShippingCost
1887,IN-2014-23922,28-04-2023,01-05-2023,Medium,Regular Air,Joe Kamberova,Small Business,Ranchi,Jharkhand,East,TEC-CO-10002587,Technology,Copiers,"Sharp Fax and Copier, Laser",Jumbo Box,168.6,1,0,79.23,25.8
1888,IN-2014-41485,30-09-2023,02-10-2023,Medium,Delivery Truck,Justin Hirsh,Small Business,Nizamabad,Telangana,South,TEC-CO-10000953,Technology,Copiers,"HP Wireless Fax, Laser",Jumbo Box,720.42,2,0,201.66,115.78
1889,IN-2014-15809,13-11-2023,15-11-2023,Medium,Regular Air,Susan Vittorini,Consumer,Chennai,Tamil Nadu,South,TEC-CO-10000865,Technology,Copiers,"Brother Fax Machine, High-Speed",Jumbo Box,633.48,2,0,69.66,94.85
1890,IN-2014-28192,09-01-2023,12-01-2023,Medium,Delivery Truck,Julia West,Consumer,Ajmer,Rajasthan,North,TEC-CO-10003448,Technology,Copiers,"Canon Ink, Laser",Jumbo Box,294.3,2,0,135.36,49.84
1891,IN-2011-69751,19-10-2020,21-10-2020,Not Specified,Regular Air,Gary McGarr,Consumer,Allahabad,Uttar Pradesh,North,TEC-CO-10000778,Technology,Copiers,"Sharp Fax and Copier, Color",Jumbo Box,340.08,2,0,33.96,20.49
1892,IN-2012-75904,10-05-2021,12-05-2021,Not Specified,Regular Air,Bart Watters,Corporate,Jhansi,Uttar Pradesh,North,TEC-AC-10003217,Technology,Accessories,"Enermax Keyboard, USB",Jumbo Box,334.68,4,0,83.64,63.87
1893,IN-2011-53203,21-12-2020,23-12-2020,Medium,Regular Air,Alan Haines,Corporate,Delhi,Delhi,North,TEC-AC-10000111,Technology,Accessories,"SanDisk Mouse, USB",Jumbo Box,77.04,2,0,0,22.53
1894,ID-2011-71851,10-05-2020,13-05-2020,Medium,Express Air,Michael Kennedy,Corporate,Mumbai,Maharashtra,West,TEC-AC-10004012,Technology,Accessories,"Enermax Flash Drive, Erganomic",Jumbo Box,117.99,6,0,18.99,33.93
1895,IN-2013-26743,02-08-2022,04-08-2022,Low,Regular Air,Mitch Gastineau,Corporate,Pune,Maharashtra,West,TEC-AC-10000866,Technology,Accessories,"Belkin Router, Erganomic",Jumbo Box,1282.8,5,0,217.95,134.52
1896,IN-2012-11476,29-10-2021,02-11-2021,Medium,Delivery Truck,Hilary Holden,Corporate,Indore,Madhya Pradesh,Central,TEC-AC-10002533,Technology,Accessories,"Enermax Memory Card, USB",Jumbo Box,802.2,7,0,128.31,126.84
1897,IN-2013-26743,02-08-2022,04-08-2022,Medium,Regular Air,Mitch Gastineau,Corporate,Pune,Maharashtra,West,TEC-AC-10002884,Technology,Accessories,"Belkin Keyboard, USB",Jumbo Box,504.54,6,0,186.66,56.05
1898,IN-2011-27408,05-12-2020,09-12-2020,Medium,Regular Air,Laura Armstrong,Corporate,Varanasi,Uttar Pradesh,North,TEC-AC-10002533,Technology,Accessories,"Enermax Memory Card, USB",Jumbo Box,916.8,8,0,146.64,68.99
1899,IN-2014-76016,26-09-2023,28-09-2023,Low,Express Air,Vivek Grady,Corporate,Thiruvananthapuram,Kerala,South,TEC-AC-10000639,Technology,Accessories,"Belkin Router, Bluetooth",Jumbo Box,258.75,1,0,75.03,27.23
1900,IN-2014-75603,31-12-2023,05-01-2023,Low,Express Air,Bill Shonely,Corporate,Vijayawada,Andhra Pradesh,South,TEC-AC-10002255,Technology,Accessories,"Memorex Keyboard, Erganomic",Jumbo Box,276.6,4,0,105,21.84
1901,IN-2014-16579,24-06-2023,29-06-2023,Not Specified,Regular Air,Brendan Sweed,Corporate,Meerut,Uttar Pradesh,North,TEC-AC-10004566,Technology,Accessories,"Belkin Mouse, USB",Jumbo Box,40.92,1,0,13.89,3.38
1902,ID-2011-41863,23-09-2020,27-09-2020,Not Specified,Regular Air,Barbara Fisher,Corporate,Mumbai,Maharashtra,West,TEC-AC-10002086,Technology,Accessories,"SanDisk Keyboard, Erganomic",Jumbo Box,118.94,3,0,4.82,6.99
1903,IN-2014-75267,18-11-2023,20-11-2023,Not Specified,Regular Air,Rick Bensley,Home Office,Agra,Uttar Pradesh,North,TEC-AC-10002172,Technology,Accessories,"Memorex Keyboard, Programmable",Jumbo Box,655.56,9,0,91.53,136.4
1904,IN-2014-48982,17-07-2023,20-07-2023,Not Specified,Regular Air,Duane Huffman,Home Office,Nagercoil,Tamil Nadu,South,TEC-AC-10000596,Technology,Accessories,"Enermax Memory Card, Erganomic",Jumbo Box,448.8,4,0,188.4,53.54
1905,IN-2014-65243,04-12-2023,06-12-2023,Not Specified,Regular Air,Brad Eason,Home Office,Moradabad,Uttar Pradesh,North,TEC-AC-10002833,Technology,Accessories,"Logitech Mouse, USB",Jumbo Box,235.92,8,0,51.84,44.16
1906,IN-2014-71907,05-05-2023,07-05-2023,Critical,Regular Air,Brad Thomas,Home Office,Kulti,West Bengal,East,TEC-AC-10004478,Technology,Accessories,"SanDisk Numeric Keypad, Bluetooth",Jumbo Box,277.8,5,0,130.5,28.26
1907,IN-2014-34576,21-08-2023,23-08-2023,Critical,Express Air,Chad Cunningham,Small Business,Bhubaneswar,Odisha,East,TEC-AC-10001664,Technology,Accessories,"SanDisk Keyboard, USB",Jumbo Box,163.38,2,0,45.72,21.21
1908,IN-2011-77479,25-08-2020,27-08-2020,Critical,Regular Air,Carl Weiss,Small Business,Guntur,Andhra Pradesh,South,TEC-AC-10004938,Technology,Accessories,"Belkin Mouse, Bluetooth",Jumbo Box,122.13,3,0,17.01,11.36
1909,IN-2014-74672,06-10-2023,06-10-2023,High,Express Air,Daniel Raglin,Small Business,Haridwar,Uttarakhand,North,TEC-AC-10003989,Technology,Accessories,"Enermax Numeric Keypad, Bluetooth",Jumbo Box,172.62,3,0,58.68,45.18
1910,IN-2011-25035,12-08-2020,14-08-2020,High,Regular Air,Skye Norling,Small Business,Amritsar,Punjab,North,TEC-AC-10000284,Technology,Accessories,"Belkin Flash Drive, Bluetooth",Jumbo Box,251.64,6,0,72.9,43.1
1911,IN-2011-73335,07-06-2020,10-06-2020,Medium,Regular Air,Eugene Hildebrand,Small Business,Bilaspur,Chhattisgarh,Central,TEC-AC-10003895,Technology,Accessories,"Enermax Mouse, Bluetooth",Jumbo Box,120.87,3,0,53.1,17.84
1912,IN-2012-52111,30-11-2021,30-11-2021,Low,Regular Air,Justin Hirsh,Small Business,Nizamabad,Telangana,South,TEC-AC-10003734,Technology,Accessories,"Memorex Numeric Keypad, Erganomic",Jumbo Box,280.26,6,0,128.88,66.98
1913,IN-2011-75218,31-05-2020,31-05-2020,Low,Delivery Truck,Amy Hunt,Small Business,Belgaum,Karnataka,South,TEC-AC-10001463,Technology,Accessories,"Logitech Numeric Keypad, Programmable",Jumbo Box,382.56,8,0,68.64,65.04
1914,IN-2014-69688,03-07-2023,06-07-2023,Medium,Regular Air,Matt Collins,Small Business,Mau,Uttar Pradesh,North,TEC-AC-10001840,Technology,Accessories,"SanDisk Mouse, Erganomic",Jumbo Box,252.84,7,0,68.25,68.52
1915,IN-2014-47505,26-09-2023,29-09-2023,Medium,Regular Air,William Brown,Small Business,Bhilai,Chhattisgarh,Central,TEC-AC-10003889,Technology,Accessories,"Enermax Mouse, USB",Jumbo Box,162,4,0,38.88,21.99
1916,IN-2011-51964,28-12-2020,29-12-2020,Not Specified,Regular Air,Adrian Barton,Small Business,Kochi,Kerala,South,TEC-AC-10000642,Technology,Accessories,"Logitech Flash Drive, Bluetooth",Jumbo Box,61.02,2,0,23.76,17.52
1917,IN-2012-66342,30-05-2021,31-05-2021,Not Specified,Regular Air,Sheri Gordon,Small Business,Bhopal,Madhya Pradesh,Central,TEC-AC-10000642,Technology,Accessories,"Logitech Flash Drive, Bluetooth",Jumbo Box,30.51,1,0,11.88,2.39
1918,IN-2014-16852,18-06-2023,21-06-2023,Critical,Delivery Truck,Giulietta Weimer,Small Business,Chennai,Tamil Nadu,South,TEC-AC-10002533,Technology,Accessories,"Enermax Memory Card, USB",Jumbo Box,458.4,4,0,73.32,87.4
1919,IN-2014-54421,13-02-2023,15-02-2023,Critical,Delivery Truck,Trudy Brown,Consumer,Sangli,Maharashtra,West,TEC-AC-10001792,Technology,Accessories,"Logitech Mouse, Programmable",Jumbo Box,153.9,5,0,12.3,22.94
1920,IN-2014-32651,26-08-2023,28-08-2023,Critical,Delivery Truck,Jas O'Carroll,Consumer,Kalyan,Maharashtra,West,TEC-AC-10001500,Technology,Accessories,"Logitech Memory Card, Erganomic",Jumbo Box,607.14,6,0,36.36,93.82
1921,IN-2012-62765,19-06-2021,21-06-2021,Low,Regular Air,Roland Murray,Consumer,Srinagar,Jammu and Kashmir,North,TEC-AC-10000483,Technology,Accessories,"SanDisk Memory Card, Bluetooth",Jumbo Box,224.82,2,0,6.72,24.19
1922,IN-2012-70836,03-10-2021,08-10-2021,Not Specified,Regular Air,Andy Reiter,Consumer,Baranagar,West Bengal,East,TEC-AC-10004562,Technology,Accessories,"Enermax Flash Drive, Programmable",Jumbo Box,172.08,4,0,6.84,18.23
1923,IN-2014-65194,27-03-2023,30-03-2023,Not Specified,Regular Air,Art Ferguson,Consumer,Aurangabad,Bihar,East,TEC-AC-10003640,Technology,Accessories,"SanDisk Mouse, Programmable",Jumbo Box,318.48,8,0,6.24,43.88
1924,IN-2013-79306,01-11-2022,05-11-2022,Critical,Regular Air,Jamie Frazer,Consumer,Raipur,Chhattisgarh,Central,TEC-AC-10004848,Technology,Accessories,"SanDisk Memory Card, Erganomic",Jumbo Box,551.1,5,0,49.5,24.99
1925,IN-2012-67735,12-11-2021,17-11-2021,Medium,Regular Air,Mark Hamilton,Consumer,Bangalore,Karnataka,South,TEC-AC-10002243,Technology,Accessories,"SanDisk Keyboard, Programmable",Jumbo Box,414.9,5,0,124.35,24
1926,IN-2013-49857,07-10-2022,12-10-2022,Medium,Regular Air,Sarah Foster,Consumer,Kanpur,Uttar Pradesh,North,TEC-AC-10003276,Technology,Accessories,"Enermax Router, USB",Jumbo Box,775.62,3,0,224.91,23.79
1927,IN-2014-19120,20-03-2023,23-03-2023,Medium,Regular Air,Anthony Witt,Consumer,Ganganagar,Rajasthan,North,TEC-AC-10004334,Technology,Accessories,"Logitech Router, Erganomic",Jumbo Box,245.13,1,0,85.77,19.88
1928,IN-2011-29928,28-11-2020,03-12-2020,Medium,Express Air,Vivian Mathis,Consumer,Hyderabad,Telangana,South,TEC-AC-10001463,Technology,Accessories,"Logitech Numeric Keypad, Programmable",Jumbo Box,191.28,4,0,34.32,18.47
1929,IN-2011-62982,30-03-2020,01-04-2020,Low,Regular Air,Vivek Gonzalez,Consumer,Durgapur,West Bengal,East,TEC-AC-10001835,Technology,Accessories,"Belkin Mouse, Programmable",Jumbo Box,126.63,3,0,17.64,12.98
1930,IN-2013-15683,28-10-2022,30-10-2022,Low,Delivery Truck,Lena Creighton,Consumer,Bangalore,Karnataka,South,TEC-AC-10000896,Technology,Accessories,"Belkin Numeric Keypad, Erganomic",Jumbo Box,177.75,3,0,30.15,10.84
1931,IN-2014-19120,20-03-2023,23-03-2023,Low,Regular Air,Anthony Witt,Consumer,Ganganagar,Rajasthan,North,TEC-AC-10001600,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",Jumbo Box,115.5,2,0,49.62,10.69
1932,IN-2013-10811,17-09-2022,20-09-2022,Low,Regular Air,Lena Radford,Consumer,Gorakhpur,Uttar Pradesh,North,TEC-PH-10003713,Technology,Phones,"Nokia Smart Phone, Cordless",Small Pack,1908.45,3,0,534.33,225.58
1933,IN-2011-55268,07-09-2020,08-09-2020,Critical,Delivery Truck,Greg Tran,Consumer,Vadodara,Gujarat,West,TEC-PH-10001354,Technology,Phones,"Motorola Speaker Phone, Full Size",Small Pack,524.28,4,0,146.76,148.45
1934,IN-2012-47750,15-02-2021,18-02-2021,High,Regular Air,Nathan Gelder,Consumer,Chennai,Tamil Nadu,South,TEC-PH-10001921,Technology,Phones,"Nokia Signal Booster, with Caller ID",Small Pack,546,4,0,60,117.24
1935,IN-2013-47393,11-09-2022,14-09-2022,Medium,Regular Air,Mark Hamilton,Consumer,Bhilai,Chhattisgarh,Central,TEC-PH-10001884,Technology,Phones,"Nokia Office Telephone, Full Size",Small Pack,664.2,10,0,26.4,105.33
1936,IN-2012-38132,21-04-2021,24-04-2021,High,Regular Air,Nat Carroll,Consumer,Agra,Uttar Pradesh,North,TEC-PH-10004350,Technology,Phones,"Samsung Headset, Cordless",Small Pack,228.15,3,0,86.67,61.93
1937,IN-2013-62205,02-01-2022,05-01-2022,Not Specified,Regular Air,Tom Prescott,Consumer,Delhi,Delhi,North,TEC-PH-10004559,Technology,Phones,"Nokia Speaker Phone, with Caller ID",Small Pack,369.45,3,0,84.96,49.72
1938,IN-2014-26561,11-06-2023,14-06-2023,Not Specified,Regular Air,Logan Currie,Consumer,Anantapur,Andhra Pradesh,South,TEC-PH-10001917,Technology,Phones,"Apple Signal Booster, Cordless",Small Pack,139.5,1,0,11.16,29.62
1939,IN-2013-40806,24-06-2022,26-06-2022,Low,Regular Air,Amy Cox,Consumer,Jamshedpur,Jharkhand,East,TEC-PH-10001990,Technology,Phones,"Cisco Smart Phone, Full Size",Small Pack,3916.08,6,0,1252.98,25.3
1940,ID-2011-52937,07-11-2020,09-11-2020,Medium,Regular Air,Maureen Gastineau,Home Office,Mumbai,Maharashtra,West,TEC-PH-10001614,Technology,Phones,"Motorola Audio Dock, VoIP",Small Pack,346.92,4,0,152.76,148.9
1941,IN-2011-23530,09-11-2020,11-11-2020,Low,Regular Air,Alejandro Savely,Corporate,Kanpur,Uttar Pradesh,North,TEC-PH-10004261,Technology,Phones,"Nokia Signal Booster, Full Size",Small Pack,275.58,2,0,77.16,83.73
1942,IN-2013-74203,14-08-2022,16-08-2022,Low,Regular Air,Darrin Van Huff,Corporate,Nagpur,Maharashtra,West,TEC-PH-10003927,Technology,Phones,"Nokia Audio Dock, with Caller ID",Small Pack,333.48,2,0,126.72,60.18
1943,IN-2012-13828,13-01-2021,16-01-2021,High,Regular Air,Luke Schmidt,Corporate,Agra,Uttar Pradesh,North,TEC-PH-10001585,Technology,Phones,"Nokia Signal Booster, Cordless",Small Pack,278.7,2,0,52.92,35.86
1944,IN-2013-62205,02-01-2022,05-01-2022,High,Regular Air,Tom Prescott,Consumer,Delhi,Delhi,North,TEC-PH-10003823,Technology,Phones,"Apple Headset, Full Size",Small Pack,149.1,2,0,58.14,42.79
1945,IN-2012-79012,27-03-2021,30-03-2021,High,Express Air,Jeremy Farry,Consumer,Hyderabad,Telangana,South,TEC-PH-10003752,Technology,Phones,"Nokia Office Telephone, VoIP",Small Pack,130.44,2,0,45.6,33.19
1946,IN-2014-28416,02-09-2023,05-09-2023,High,Delivery Truck,Jim Karlsson,Consumer,Sangli,Maharashtra,West,TEC-PH-10000297,Technology,Phones,"Apple Office Telephone, with Caller ID",Small Pack,130.56,2,0,50.88,29.83
1947,IN-2014-40526,30-03-2023,31-03-2023,High,Regular Air,Philip Fox,Consumer,Nagpur,Maharashtra,West,TEC-PH-10000297,Technology,Phones,"Apple Office Telephone, with Caller ID",Small Pack,130.56,2,0,50.88,18.09
1948,IN-2013-71333,13-09-2022,13-09-2022,Medium,Regular Air,Jim Epp,Corporate,Amravati,Maharashtra,West,TEC-PH-10004006,Technology,Phones,"Nokia Audio Dock, Full Size",Small Pack,840.15,5,0,260.4,286.67
1949,IN-2013-15277,11-11-2022,11-11-2022,Medium,Regular Air,Mathew Reese,Home Office,Jodhpur,Rajasthan,West,TEC-PH-10002152,Technology,Phones,"Apple Headset, Cordless",Small Pack,228.33,3,0,70.74,103.93
1950,IN-2014-71837,30-10-2023,30-10-2023,Medium,Regular Air,Anthony Johnson,Corporate,Kochi,Kerala,South,TEC-PH-10002428,Technology,Phones,"Apple Headset, VoIP",Small Pack,293.4,4,0,8.76,6.64
1951,IN-2012-46448,31-05-2021,31-05-2021,Medium,Express Air,Scot Wooten,Consumer,Fatehpur,Rajasthan,North,TEC-PH-10000358,Technology,Phones,"Samsung Headset, with Caller ID",Small Pack,951.6,13,0,66.3,154.11
1952,IN-2013-20933,15-10-2022,17-10-2022,Critical,Regular Air,Nancy Lomonaco,Home Office,Pune,Maharashtra,West,TEC-PH-10002683,Technology,Phones,"Apple Smart Phone, Cordless",Small Pack,636.3,1,0,235.41,91.33
1953,IN-2014-34576,21-08-2023,23-08-2023,Low,Regular Air,Chad Cunningham,Home Office,Bhubaneswar,Odisha,East,TEC-PH-10003927,Technology,Phones,"Nokia Audio Dock, with Caller ID",Small Pack,833.7,5,0,316.8,70.84
1954,IN-2014-74644,23-04-2023,26-04-2023,Not Specified,Express Air,Paul Stevenson,Home Office,Parbhani,Maharashtra,West,TEC-PH-10003823,Technology,Phones,"Apple Headset, Full Size",Small Pack,298.2,4,0,116.28,63.34
1955,IN-2013-22438,24-04-2022,26-04-2022,Not Specified,Regular Air,Tony Chapman,Home Office,Bangalore,Karnataka,South,TEC-PH-10003784,Technology,Phones,"Motorola Signal Booster, with Caller ID",Small Pack,286.26,2,0,19.98,62
1956,IN-2014-11427,13-06-2023,15-06-2023,High,Regular Air,Emily Ducich,Home Office,Indore,Madhya Pradesh,Central,TEC-PH-10001619,Technology,Phones,"Cisco Signal Booster, Full Size",Small Pack,1071.84,7,0,107.1,61.15
1957,IN-2012-24230,15-05-2021,18-05-2021,Medium,Delivery Truck,Ed Ludwig,Home Office,Mathura,Uttar Pradesh,North,TEC-PH-10001640,Technology,Phones,"Motorola Office Telephone, Full Size",Small Pack,292.2,4,0,119.76,19.12
1958,IN-2012-48240,25-05-2021,28-05-2021,Medium,Regular Air,Guy Phonely,Corporate,Delhi,Delhi,North,TEC-PH-10004664,Technology,Phones,"Nokia Smart Phone, with Caller ID",Small Pack,1916.73,3,0,498.33,548.4
1959,IN-2011-51740,03-08-2020,06-08-2020,Critical,Regular Air,Don Miller,Corporate,Muzaffarpur,Bihar,East,TEC-PH-10000720,Technology,Phones,"Samsung Audio Dock, Full Size",Small Pack,840.6,5,0,319.35,296.68
1960,IN-2012-46903,22-06-2021,27-06-2021,Critical,Regular Air,Jason Gross,Corporate,Bihar Sharif,Bihar,East,TEC-PH-10002104,Technology,Phones,"Cisco Speaker Phone, Cordless",Small Pack,565.32,4,0,163.92,62.11
1961,IN-2012-40638,19-10-2021,21-10-2021,Medium,Regular Air,Frank Hawley,Corporate,Durgapur,West Bengal,East,TEC-PH-10004675,Technology,Phones,"Nokia Audio Dock, VoIP",Small Pack,333.66,2,0,103.38,42.29
1962,IN-2014-32084,06-08-2023,09-08-2023,High,Express Air,Art Foster,Consumer,Salem,Tamil Nadu,South,TEC-PH-10001457,Technology,Phones,"Apple Smart Phone, Full Size",Small Pack,2550,4,0,280.44,326.32
1963,IN-2011-17594,22-09-2020,27-09-2020,Low,Regular Air,David Philippe,Consumer,Thane,Maharashtra,West,TEC-PH-10001751,Technology,Phones,"Samsung Smart Phone, Cordless",Small Pack,1917,3,0,690.12,261.08
1964,IN-2013-53819,25-11-2022,29-11-2022,Critical,Regular Air,Troy Blackwell,Consumer,Patna,Bihar,East,TEC-PH-10003488,Technology,Phones,"Nokia Signal Booster, VoIP",Small Pack,682.95,5,0,116.1,95.02
1965,IN-2014-53707,29-05-2023,02-06-2023,Low,Delivery Truck,Doug Jacobs,Consumer,Guntur,Andhra Pradesh,South,TEC-PH-10001321,Technology,Phones,"Cisco Speaker Phone, Full Size",Small Pack,838.62,6,0,176.04,74.29
1966,IN-2011-19421,30-08-2020,01-09-2020,Not Specified,Regular Air,Shui Tom,Consumer,Bhilwara,Rajasthan,North,TEC-PH-10000840,Technology,Phones,"Cisco Audio Dock, VoIP",Small Pack,728.64,4,0,225.84,63.55
1967,IN-2012-74028,12-10-2021,14-10-2021,Not Specified,Regular Air,Jeremy Farry,Consumer,Kota,Rajasthan,West,TEC-PH-10004300,Technology,Phones,"Apple Office Telephone, Cordless",Small Pack,272.52,4,0,128.04,37.72
1968,IN-2012-29977,02-09-2021,06-09-2021,Not Specified,Regular Air,Joe Elijah,Consumer,Madurai,Tamil Nadu,South,TEC-PH-10002154,Technology,Phones,"Cisco Headset, Full Size",Small Pack,448.65,5,0,107.55,22.01
1969,IN-2013-61841,26-04-2022,28-04-2022,Critical,Regular Air,Christopher Martinez,Consumer,Bangalore,Karnataka,South,TEC-PH-10003430,Technology,Phones,"Cisco Speaker Phone, VoIP",Small Pack,277.14,2,0,38.76,13.96
1970,IN-2011-17594,22-09-2020,27-09-2020,Critical,Delivery Truck,David Philippe,Consumer,Thane,Maharashtra,West,TEC-PH-10002601,Technology,Phones,"Motorola Smart Phone, Cordless",Small Pack,642.78,1,0,25.71,8.68
1971,ID-2012-32623,15-11-2021,20-11-2021,Critical,Delivery Truck,Nora Preis,Consumer,Mumbai,Maharashtra,West,TEC-PH-10000922,Technology,Phones,"Nokia Headset, with Caller ID",Small Pack,109.67,3,0,30.74,9.34
1972,IN-2012-44810,25-02-2021,25-02-2021,Critical,Regular Air,Benjamin Patterson,Consumer,Surat,Gujarat,West,FUR-CH-10001415,Furniture,Chairs,"Office Star Executive Leather Armchair, Red",Jumbo Box,1878.72,4,0,582.36,704.08
1973,IN-2011-46413,28-10-2020,28-10-2020,Critical,Delivery Truck,Raymond Messe,Consumer,Naihati,West Bengal,East,FUR-CH-10000602,Furniture,Chairs,"Novimex Executive Leather Armchair, Red",Jumbo Box,2301,5,0,91.95,573.27
1974,IN-2011-23530,09-11-2020,11-11-2020,Critical,Regular Air,Alejandro Savely,Corporate,Kanpur,Uttar Pradesh,North,FUR-CH-10004694,Furniture,Chairs,"Office Star Rocking Chair, Black",Jumbo Box,969.36,7,0,348.81,330.01
1975,IN-2014-35983,01-05-2023,01-05-2023,Critical,Regular Air,Scott Williamson,Consumer,Jamshedpur,Jharkhand,East,FUR-CH-10000994,Furniture,Chairs,"Harbour Creations Rocking Chair, Black",Jumbo Box,723.3,5,0,122.85,286.01
1976,IN-2013-78809,22-01-2022,24-01-2022,Not Specified,Regular Air,Arthur Gainer,Consumer,Pune,Maharashtra,West,FUR-CH-10002247,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",Jumbo Box,1838.52,4,0,349.2,202.32
1977,IN-2013-37761,01-05-2022,04-05-2022,Medium,Regular Air,Karen Bern,Corporate,Kalyan,Maharashtra,West,FUR-CH-10002944,Furniture,Chairs,"Office Star Steel Folding Chair, Black",Jumbo Box,803.52,9,0,48.06,202.06
1978,IN-2014-65194,27-03-2023,30-03-2023,High,Delivery Truck,Art Ferguson,Consumer,Aurangabad,Bihar,East,FUR-CH-10003950,Furniture,Chairs,"Novimex Executive Leather Armchair, Black",Jumbo Box,2289.75,5,0,68.55,185.11
1979,IN-2013-12183,14-05-2022,17-05-2022,Low,Regular Air,Hilary Holden,Corporate,Nagpur,Maharashtra,West,FUR-CH-10002573,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",Jumbo Box,1395,3,0,237.15,164.14
1980,IN-2012-15137,10-04-2021,12-04-2021,Low,Regular Air,Charles Sheldon,Corporate,Allahabad,Uttar Pradesh,North,FUR-CH-10000351,Furniture,Chairs,"Novimex Chairmat, Set of Two",Jumbo Box,527.31,9,0,194.94,155.98
1981,IN-2014-72838,26-09-2023,28-09-2023,Critical,Regular Air,Roy Franzšsisch,Consumer,Cuttack,Odisha,East,FUR-CH-10004196,Furniture,Chairs,"Novimex Swivel Stool, Red",Jumbo Box,1315.68,8,0,328.8,153.16
1982,IN-2014-10657,25-11-2023,30-11-2023,Medium,Express Air,Doug Bickford,Consumer,Hyderabad,Telangana,South,FUR-CH-10001415,Furniture,Chairs,"Office Star Executive Leather Armchair, Red",Jumbo Box,1409.04,3,0,436.77,150.11
1983,IN-2013-72901,11-11-2022,15-11-2022,Critical,Regular Air,Larry Tron,Consumer,Bikaner,Rajasthan,North,FUR-CH-10002060,Furniture,Chairs,"SAFCO Rocking Chair, Adjustable",Jumbo Box,961.8,7,0,163.38,126.91
1984,IN-2014-46875,11-09-2023,12-09-2023,Critical,Regular Air,Arthur Prichep,Consumer,Thane,Maharashtra,West,FUR-CH-10002573,Furniture,Chairs,"Office Star Executive Leather Armchair, Adjustable",Jumbo Box,930,2,0,158.1,112.76
1985,IN-2013-17482,29-03-2022,03-04-2022,High,Regular Air,Logan Currie,Consumer,Ratlam,Madhya Pradesh,Central,FUR-CH-10004009,Furniture,Chairs,"SAFCO Rocking Chair, Set of Two",Jumbo Box,685.8,5,0,157.65,90.31
1986,IN-2014-14003,26-05-2023,28-05-2023,Low,Regular Air,Gary Hwang,Consumer,Dewas,Madhya Pradesh,Central,FUR-CH-10002890,Furniture,Chairs,"Office Star Chairmat, Adjustable",Jumbo Box,341.55,5,0,30.6,81.92
1987,IN-2012-49801,06-06-2021,09-06-2021,Low,Delivery Truck,Joy Smith,Consumer,Agra,Uttar Pradesh,North,FUR-CH-10003760,Furniture,Chairs,"Office Star Bag Chairs, Set of Two",Jumbo Box,403.83,7,0,185.64,78.91
1988,IN-2012-47750,15-02-2021,18-02-2021,Critical,Regular Air,Nathan Gelder,Consumer,Chennai,Tamil Nadu,South,FUR-CH-10001397,Furniture,Chairs,"SAFCO Chairmat, Set of Two",Jumbo Box,248.28,4,0,86.88,78.13
1989,IN-2013-18973,24-10-2022,27-10-2022,Medium,Regular Air,Grant Thornton,Corporate,Bareilly,Uttar Pradesh,North,FUR-CH-10004810,Furniture,Chairs,"Hon Swivel Stool, Set of Two",Jumbo Box,331.8,2,0,69.66,74.98
1990,IN-2014-45258,22-08-2023,24-08-2023,Low,Regular Air,Evan Bailliet,Consumer,Allahabad,Uttar Pradesh,North,FUR-CH-10004694,Furniture,Chairs,"Office Star Rocking Chair, Black",Jumbo Box,553.92,4,0,199.32,72.93
1991,IN-2011-53203,21-12-2020,23-12-2020,Not Specified,Delivery Truck,Alan Haines,Corporate,Delhi,Delhi,North,FUR-CH-10000391,Furniture,Chairs,"Novimex Bag Chairs, Red",Jumbo Box,183.84,4,0,14.64,68.59
1992,IN-2012-11749,03-12-2021,05-12-2021,Not Specified,Regular Air,Susan MacKendrick,Consumer,Hyderabad,Telangana,South,FUR-CH-10001415,Furniture,Chairs,"Office Star Executive Leather Armchair, Red",Jumbo Box,1409.04,3,0,436.77,62.27
1993,IN-2014-65243,04-12-2023,06-12-2023,Not Specified,Regular Air,Brad Eason,Home Office,Moradabad,Uttar Pradesh,North,FUR-CH-10002224,Furniture,Chairs,"Hon Rocking Chair, Set of Two",Jumbo Box,398.61,3,0,15.93,58.35
1994,IN-2014-42276,17-11-2023,22-11-2023,High,Delivery Truck,Erica Hackney,Consumer,Jammu,Jammu and Kashmir,North,FUR-CH-10004065,Furniture,Chairs,"SAFCO Bag Chairs, Adjustable",Jumbo Box,415.44,8,0,66.24,54.52
1995,IN-2012-46903,22-06-2021,27-06-2021,High,Regular Air,Jason Gross,Corporate,Bihar Sharif,Bihar,East,FUR-CH-10003009,Furniture,Chairs,"Novimex Swivel Stool, Adjustable",Jumbo Box,500.85,3,0,125.19,53.01
1996,IN-2014-75267,18-11-2023,20-11-2023,High,Regular Air,Rick Bensley,Home Office,Agra,Uttar Pradesh,North,FUR-CH-10001797,Furniture,Chairs,"Harbour Creations Bag Chairs, Adjustable",Jumbo Box,448.77,7,0,170.52,51.49
1997,IN-2013-49857,07-10-2022,12-10-2022,Not Specified,Regular Air,Sarah Foster,Consumer,Kanpur,Uttar Pradesh,North,FUR-CH-10000258,Furniture,Chairs,"Office Star Steel Folding Chair, Red",Jumbo Box,366.84,4,0,21.96,51.34
